;assignee;assignees;author;closed_at;closed_by;confidential;created_at;description;discussion_locked;downvotes;due_date;id;iid;labels;merge_requests_count;milestone;project_id;state;time_stats;title;updated_at;upvotes;user_notes_count;web_url;created_at_CW;created_at_year;closed_at_CW;closed_at_year;label_3D-Modelling;label_Blueprint;label_Game_Architecture;label_In_Progress;label_In_clarification;label_KI;label_Lvl_Design;label_To_Do;label_bug;label_documentation;label_enhancement;label_hardwork;label_high_prio;label_low_prio;label_optional;label_question;label_suggestion;label_won't_do;milestone_title
113;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-12-17 19:14:58.811000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-12-03 22:14:37.940000+00:00;An extensive issue description;;0;2018-12-18 00:00:00+00:00;47011;131;['Lvl Design', 'bug'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-07T12:55:41.776+01:00;0;0;https://gitlab.com/joe/game-dev/issues/131;49;2018;51;2018;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3rd milestone
114;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-12-11 16:43:41.284000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-12-03 16:42:28.817000+00:00;An extensive issue description;;0;2018-12-09 00:00:00+00:00;46989;130;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-12-11T17:43:41.304+01:00;0;2;https://gitlab.com/joe/game-dev/issues/130;49;2018;50;2018;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
115;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-12-05 15:42:26.524000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-12-01 09:58:30.720000+00:00;An extensive issue description;;0;2018-12-05 00:00:00+00:00;46833;129;['In clarification', 'To Do', 'documentation', 'high prio'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-12-05T16:42:26.544+01:00;0;1;https://gitlab.com/joe/game-dev/issues/129;48;2018;49;2018;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;3rd milestone
116;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-30 22:37:23.786000+00:00;;FALSE;2018-11-30 17:24:53.563000+00:00;An extensive issue description;;0;2018-12-18 00:00:00+00:00;46797;128;['Blueprint'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-12-19T17:46:08.198+01:00;0;0;https://gitlab.com/joe/game-dev/issues/128;48;2018;48;2018;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
117;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-30 18:53:21.281000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-30 17:18:16.298000+00:00;An extensive issue description;;0;2018-12-18 00:00:00+00:00;46796;127;['Blueprint'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-12-19T17:46:08.148+01:00;0;2;https://gitlab.com/joe/game-dev/issues/127;48;2018;48;2018;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
118;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-30 22:38:16.807000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-30 17:13:25.080000+00:00;An extensive issue description;;0;2018-12-18 00:00:00+00:00;46794;126;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-11-30T23:38:16.823+01:00;0;0;https://gitlab.com/joe/game-dev/issues/126;48;2018;48;2018;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
119;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-05 09:46:32.928000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-30 17:10:29.226000+00:00;An extensive issue description;;0;2018-12-18 00:00:00+00:00;46793;125;['Blueprint'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-07T12:55:41.833+01:00;0;5;https://gitlab.com/joe/game-dev/issues/125;48;2018;1;2019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
120;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-12-12 11:00:36.776000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-30 17:02:45.505000+00:00;An extensive issue description;;0;2018-12-18 00:00:00+00:00;46792;124;['KI'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-12-12T12:00:36.797+01:00;0;2;https://gitlab.com/joe/game-dev/issues/124;48;2018;50;2018;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
121;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2019-01-10 15:03:47.538000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-30 11:48:05.042000+00:00;An extensive issue description;;0;;46755;123;['3D-Modelling'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2019-01-10T16:03:47.555+01:00;0;0;https://gitlab.com/joe/game-dev/issues/123;48;2018;2;2019;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
122;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-12-11 14:07:50.092000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-30 09:30:03.488000+00:00;An extensive issue description;;0;;46739;122;['Game Architecture', 'enhancement', 'suggestion'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-12-12T12:42:42.537+01:00;0;0;https://gitlab.com/joe/game-dev/issues/122;48;2018;50;2018;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3rd milestone
123;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-12-05 16:46:15.905000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-28 17:23:47.541000+00:00;An extensive issue description;;0;2018-12-04 00:00:00+00:00;46626;121;['Blueprint', 'KI', 'Lvl Design'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-12-19T17:46:08.545+01:00;0;3;https://gitlab.com/joe/game-dev/issues/121;48;2018;49;2018;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
124;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-30 18:57:40.861000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-28 13:56:03.515000+00:00;An extensive issue description;;0;;46601;120;['Blueprint', 'bug'];1;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-12-19T17:46:08.175+01:00;0;0;https://gitlab.com/joe/game-dev/issues/120;48;2018;48;2018;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3rd milestone
125;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-30 11:49:14.286000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-28 13:10:43.635000+00:00;An extensive issue description;;0;2018-12-18 00:00:00+00:00;46595;119;['KI'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-11-30T12:49:14.317+01:00;0;2;https://gitlab.com/joe/game-dev/issues/119;48;2018;48;2018;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
126;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-28 17:24:37.542000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-26 21:25:10.425000+00:00;An extensive issue description;;0;2018-12-18 00:00:00+00:00;46455;118;['KI'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-11-28T18:24:37.564+01:00;0;1;https://gitlab.com/joe/game-dev/issues/118;48;2018;48;2018;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3rd milestone
127;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-27 21:40:32.631000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-25 15:57:40.946000+00:00;An extensive issue description;;0;2018-11-27 00:00:00+00:00;46348;117;['Blueprint', 'KI', 'low prio'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-11-27T22:40:32.649+01:00;0;1;https://gitlab.com/joe/game-dev/issues/117;47;2018;48;2018;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2nd milestone
128;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-28 11:59:18.349000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-25 15:39:12.502000+00:00;An extensive issue description;;0;2018-11-27 00:00:00+00:00;46345;116;['KI', 'low prio'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-11-28T12:59:18.367+01:00;0;2;https://gitlab.com/joe/game-dev/issues/116;47;2018;48;2018;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2nd milestone
129;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-27 21:40:47.825000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-25 15:36:35.220000+00:00;An extensive issue description;;0;2018-11-27 00:00:00+00:00;46344;115;['Blueprint', 'low prio'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-11-27T22:40:47.842+01:00;0;1;https://gitlab.com/joe/game-dev/issues/115;47;2018;48;2018;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2nd milestone
130;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};2018-11-27 21:41:26.203000+00:00;{'id': 12042, 'name': 'Joe GitLab', 'username': 'j-gitlab', 'state': 'active', 'avatar_url': None, 'web_url': 'https://gitlab.com/j-gitlab'};FALSE;2018-11-25 15:21:06.883000+00:00;An extensive issue description;;0;2018-12-31 00:00:00+00:00;46343;114;['low prio'];0;{'id': 2473, 'iid': 4, 'project_id': 25328, 'title': '4th milestone, 'description': 'some\r\n milstone descr', 'state': 'closed', 'created_at': '2018-11-20T09:15:37.253+01:00', 'updated_at': '2019-01-31T17:06:13.537+01:00', 'due_date': '2019-01-16', 'start_date': '2018-12-20', 'web_url': 'https://gitlab.com/joe/game-dev/milestones/4'};25328;closed;{'time_estimate': 0, 'total_time_spent': 0, 'human_time_estimate': None, 'human_total_time_spent': None};A very descriptive title that tells you everything;2018-11-27T22:41:26.221+01:00;0;1;https://gitlab.com/joe/game-dev/issues/114;47;2018;48;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3rd milestone
